date, pm25, pm10, o3, no2, so2, co,city,coordinates
2/22/2019,144,75,13,22,4,11,DCNS-Delhi,"[28.612498,77.237388]"
2/23/2019,142,67,21,22,5,6,DCNS-Delhi,"[28.612498,77.237388]"
2/24/2019,110, , , , , ,DCNS-Delhi,"[28.612498,77.237388]"
2/26/2019,151,84,16,27,6,7,DCNS-Delhi,"[28.612498,77.237388]"
2/27/2019,129,70,16,21,7,6,DCNS-Delhi,"[28.612498,77.237388]"
2/28/2019,131,102, ,41,5,17,DCNS-Delhi,"[28.612498,77.237388]"
3/1/2019,162,103,30,31,5,14,DCNS-Delhi,"[28.612498,77.237388]"
3/2/2019,151,108,5,41,6,15,DCNS-Delhi,"[28.612498,77.237388]"
3/3/2019,166,76,16,25,5,10,DCNS-Delhi,"[28.612498,77.237388]"
3/4/2019,140,94,24,25,4,9,DCNS-Delhi,"[28.612498,77.237388]"
3/5/2019,157,78,27,25,5,9,DCNS-Delhi,"[28.612498,77.237388]"
3/6/2019,137,108,29,27,5,11,DCNS-Delhi,"[28.612498,77.237388]"
3/7/2019,158,115,39,32,7,16,DCNS-Delhi,"[28.612498,77.237388]"
3/8/2019,155,105,32,30,7,11,DCNS-Delhi,"[28.612498,77.237388]"
3/9/2019,152,94,29,25,7,7,DCNS-Delhi,"[28.612498,77.237388]"
3/10/2019,135,91,43,33,7,9,DCNS-Delhi,"[28.612498,77.237388]"
3/11/2019,135,123,31,37,7,12,DCNS-Delhi,"[28.612498,77.237388]"
3/12/2019,153,82,30,21,5,6,DCNS-Delhi,"[28.612498,77.237388]"
3/13/2019,124,135,18,38,10,13,DCNS-Delhi,"[28.612498,77.237388]"
3/14/2019,158,148,22,31,7,17,DCNS-Delhi,"[28.612498,77.237388]"
3/15/2019,176,99,23,29,6,11,DCNS-Delhi,"[28.612498,77.237388]"
3/16/2019,146,85,5,29,7,8,DCNS-Delhi,"[28.612498,77.237388]"
3/17/2019,129,107,27,30,8,9,DCNS-Delhi,"[28.612498,77.237388]"
3/18/2019,151,126,47,32,8,10,DCNS-Delhi,"[28.612498,77.237388]"
3/19/2019,176,114,36,30,7,6,DCNS-Delhi,"[28.612498,77.237388]"
3/20/2019,133,146,30,29,7,5,DCNS-Delhi,"[28.612498,77.237388]"
3/21/2019,158, , , , , ,DCNS-Delhi,"[28.612498,77.237388]"
3/23/2019,85,84,36,19,6,5,DCNS-Delhi,"[28.612498,77.237388]"
3/24/2019,102,85,34,19,9,6,DCNS-Delhi,"[28.612498,77.237388]"
3/25/2019,120,90,30,22,10,7,DCNS-Delhi,"[28.612498,77.237388]"
3/26/2019,134,96,35,27,7,8,DCNS-Delhi,"[28.612498,77.237388]"
3/27/2019,134,91,43,29,8,8,DCNS-Delhi,"[28.612498,77.237388]"
3/28/2019,134,104,53,34,9,15,DCNS-Delhi,"[28.612498,77.237388]"
3/29/2019,129,127,51,36,8,17,DCNS-Delhi,"[28.612498,77.237388]"
3/30/2019,153,123,53,40,9,15,DCNS-Delhi,"[28.612498,77.237388]"
3/31/2019,153,105,36,25,8,8,DCNS-Delhi,"[28.612498,77.237388]"
4/1/2019,120,101,41,26,10,6,DCNS-Delhi,"[28.612498,77.237388]"
10/2/2018,142,102,45,23,5,12,DCNS-Delhi,"[28.612498,77.237388]"
10/3/2018,151,98,59,31,6,12,DCNS-Delhi,"[28.612498,77.237388]"
10/4/2018,136,133,79,34,8,15,DCNS-Delhi,"[28.612498,77.237388]"
10/5/2018,162,165,76,37,8,23,DCNS-Delhi,"[28.612498,77.237388]"
10/6/2018,171,128,38,30,6,14,DCNS-Delhi,"[28.612498,77.237388]"
10/7/2018,150,130,53,30,7,17,DCNS-Delhi,"[28.612498,77.237388]"
10/8/2018,164,108,80,38,8,22,DCNS-Delhi,"[28.612498,77.237388]"
10/9/2018,176,122,50,38,8,19,DCNS-Delhi,"[28.612498,77.237388]"
10/10/2018,170,130,32,29,6,13,DCNS-Delhi,"[28.612498,77.237388]"
10/11/2018,171,122,26,24,6,10,DCNS-Delhi,"[28.612498,77.237388]"
10/12/2018,153,114,50,27,7,10,DCNS-Delhi,"[28.612498,77.237388]"
10/13/2018,159,132,46,34,8,19,DCNS-Delhi,"[28.612498,77.237388]"
10/14/2018,179,140,45,31,6,13,DCNS-Delhi,"[28.612498,77.237388]"
10/15/2018,165,181,56,39,7,22,DCNS-Delhi,"[28.612498,77.237388]"
10/16/2018,184,257,42,46,7,31,DCNS-Delhi,"[28.612498,77.237388]"
10/17/2018,208,258,61,39,7,24,DCNS-Delhi,"[28.612498,77.237388]"
10/18/2018,190,222,34,43,7,36,DCNS-Delhi,"[28.612498,77.237388]"
10/19/2018,184,198,83,38,7,17,DCNS-Delhi,"[28.612498,77.237388]"
10/20/2018,197,167,66,34,8,15,DCNS-Delhi,"[28.612498,77.237388]"
10/21/2018,213,213,45,37,10,16,DCNS-Delhi,"[28.612498,77.237388]"
10/22/2018,211,160,44,35,7,16,DCNS-Delhi,"[28.612498,77.237388]"
10/23/2018,179,172,48,42,7,19,DCNS-Delhi,"[28.612498,77.237388]"
10/24/2018,172,227,65,53,11,33,DCNS-Delhi,"[28.612498,77.237388]"
10/25/2018,206,274,60,56,13,35,DCNS-Delhi,"[28.612498,77.237388]"
10/26/2018,228,293,41,53,9,39,DCNS-Delhi,"[28.612498,77.237388]"
10/27/2018,235,277,50,58,8,38,DCNS-Delhi,"[28.612498,77.237388]"
10/28/2018,231,275,62,40,8,30,DCNS-Delhi,"[28.612498,77.237388]"
10/29/2018,251,296,50,49,7,30,DCNS-Delhi,"[28.612498,77.237388]"
10/30/2018,266,340,51,55,9,38,DCNS-Delhi,"[28.612498,77.237388]"
10/31/2018,289,335,15,54,8,44,DCNS-Delhi,"[28.612498,77.237388]"
11/1/2018,264,292,7,38,7,50,DCNS-Delhi,"[28.612498,77.237388]"
11/2/2018,284,206,34,52,12,21,DCNS-Delhi,"[28.612498,77.237388]"
11/3/2018,217,172,33,27,7,13,DCNS-Delhi,"[28.612498,77.237388]"
11/4/2018,207,107,39,21,8,8,DCNS-Delhi,"[28.612498,77.237388]"
11/5/2018,154,402,32,32,6,17,DCNS-Delhi,"[28.612498,77.237388]"
11/6/2018,416,138,38,32,7,11,DCNS-Delhi,"[28.612498,77.237388]"
11/7/2018,164,152,51,28,7,12,DCNS-Delhi,"[28.612498,77.237388]"
11/8/2018,201,511,23,47,11,28,DCNS-Delhi,"[28.612498,77.237388]"
11/9/2018,479,296,55,53,7,34,DCNS-Delhi,"[28.612498,77.237388]"
11/10/2018,317,267,33,57,8,36,DCNS-Delhi,"[28.612498,77.237388]"
11/11/2018,304,255,51,53,7,39,DCNS-Delhi,"[28.612498,77.237388]"
11/12/2018,285,306,55,57,7,44,DCNS-Delhi,"[28.612498,77.237388]"
11/13/2018,300,272,21,49,7,37,DCNS-Delhi,"[28.612498,77.237388]"
11/14/2018,290,139,27,35,6,19,DCNS-Delhi,"[28.612498,77.237388]"
11/15/2018,197,111,28,31,6,13,DCNS-Delhi,"[28.612498,77.237388]"
11/16/2018,171,132,34,29,6,10,DCNS-Delhi,"[28.612498,77.237388]"
11/17/2018,194,146,39,36,6,15,DCNS-Delhi,"[28.612498,77.237388]"
11/18/2018,191,156,47,41,6,23,DCNS-Delhi,"[28.612498,77.237388]"
11/19/2018,207,185,38,38,6,14,DCNS-Delhi,"[28.612498,77.237388]"
11/20/2018,237,256,47,47,8,27,DCNS-Delhi,"[28.612498,77.237388]"
11/21/2018,253,251,44,37,6,20,DCNS-Delhi,"[28.612498,77.237388]"
11/22/2018,267,162,31,49,8,21,DCNS-Delhi,"[28.612498,77.237388]"
11/23/2018,180,191,33,39,7,24,DCNS-Delhi,"[28.612498,77.237388]"
11/24/2018,216,139,29,27,7,12,DCNS-Delhi,"[28.612498,77.237388]"
11/25/2018,171,163,38,38,7,18,DCNS-Delhi,"[28.612498,77.237388]"
11/26/2018,178,248,38,48,9,33,DCNS-Delhi,"[28.612498,77.237388]"
11/27/2018,238,241,3,51,7,44,DCNS-Delhi,"[28.612498,77.237388]"
11/28/2018,237,285,1,52,8,43,DCNS-Delhi,"[28.612498,77.237388]"
11/29/2018,242,239,5,43,5,30,DCNS-Delhi,"[28.612498,77.237388]"
11/30/2018,233,246,13,35,6,23,DCNS-Delhi,"[28.612498,77.237388]"
12/1/2018,234,200,32,41,7,21,DCNS-Delhi,"[28.612498,77.237388]"
12/2/2018,201,210,34,47,7,31,DCNS-Delhi,"[28.612498,77.237388]"
12/3/2018,189,233,39,45,6,31,DCNS-Delhi,"[28.612498,77.237388]"
12/4/2018,202,223,32,51,7,37,DCNS-Delhi,"[28.612498,77.237388]"
12/5/2018,201,226,31,41,6,32,DCNS-Delhi,"[28.612498,77.237388]"
12/6/2018,202,255,34,50,7,40,DCNS-Delhi,"[28.612498,77.237388]"
12/7/2018,207,235,32,37,5,28,DCNS-Delhi,"[28.612498,77.237388]"
12/8/2018,202,234,43,41,7,29,DCNS-Delhi,"[28.612498,77.237388]"
12/9/2018,207,264,36,48,7,36,DCNS-Delhi,"[28.612498,77.237388]"
12/10/2018,211,336,29,44,6,41,DCNS-Delhi,"[28.612498,77.237388]"
12/11/2018,232,356,23,45,6,42,DCNS-Delhi,"[28.612498,77.237388]"
12/12/2018,269,260,53,34,5,25,DCNS-Delhi,"[28.612498,77.237388]"
12/13/2018,276,106,23,25,5,13,DCNS-Delhi,"[28.612498,77.237388]"
12/14/2018,164,118,6,28,4,12,DCNS-Delhi,"[28.612498,77.237388]"
12/15/2018,177,137,6,24,4,13,DCNS-Delhi,"[28.612498,77.237388]"
12/16/2018,189,150,15,16,5,14,DCNS-Delhi,"[28.612498,77.237388]"
12/17/2018,193,202, ,14,4,24,DCNS-Delhi,"[28.612498,77.237388]"
12/18/2018,216,236,4,49,6,22,DCNS-Delhi,"[28.612498,77.237388]"
12/19/2018,274,229,19,43,7,21,DCNS-Delhi,"[28.612498,77.237388]"
12/20/2018,247,297,20,43,8,33,DCNS-Delhi,"[28.612498,77.237388]"
12/21/2018,287,320,21,42,7,28,DCNS-Delhi,"[28.612498,77.237388]"
12/22/2018,295,385,16,51,7,33,DCNS-Delhi,"[28.612498,77.237388]"
12/23/2018,323,456,20,45,6,44,DCNS-Delhi,"[28.612498,77.237388]"
12/24/2018,360,434,18,44,7,39,DCNS-Delhi,"[28.612498,77.237388]"
12/25/2018,339,325,21,35,5,24,DCNS-Delhi,"[28.612498,77.237388]"
12/26/2018,298,261,21,40,6,23,DCNS-Delhi,"[28.612498,77.237388]"
12/27/2018,248,328,15,44,7,37,DCNS-Delhi,"[28.612498,77.237388]"
12/28/2018,269,265,18,34,6,18,DCNS-Delhi,"[28.612498,77.237388]"
12/29/2018,241,348,20,36,7,22,DCNS-Delhi,"[28.612498,77.237388]"
12/30/2018,241,374,22,42,8,38,DCNS-Delhi,"[28.612498,77.237388]"
12/31/2018,279, , , , , ,DCNS-Delhi,"[28.612498,77.237388]"
7/2/2018,92,65,25,10,5,4,DCNS-Delhi,"[28.612498,77.237388]"
7/3/2018,99,77,41,21,5,10,DCNS-Delhi,"[28.612498,77.237388]"
7/4/2018,124,75,40,17,6,11,DCNS-Delhi,"[28.612498,77.237388]"
7/5/2018,121,95,46,24,6,6,DCNS-Delhi,"[28.612498,77.237388]"
7/6/2018,138,102,31,23,5, ,DCNS-Delhi,"[28.612498,77.237388]"
7/7/2018,149,99,48,19,5, ,DCNS-Delhi,"[28.612498,77.237388]"
7/8/2018,151,126,68,26,6, ,DCNS-Delhi,"[28.612498,77.237388]"
7/9/2018,154,105,40,18,5, ,DCNS-Delhi,"[28.612498,77.237388]"
7/10/2018,153,71,31,11,5, ,DCNS-Delhi,"[28.612498,77.237388]"
7/11/2018,116,66,25,17,5, ,DCNS-Delhi,"[28.612498,77.237388]"
7/12/2018,113,78,51,17,5, ,DCNS-Delhi,"[28.612498,77.237388]"
7/13/2018,128,41,14,14,5,28,DCNS-Delhi,"[28.612498,77.237388]"
7/14/2018,80,60,51,14,5,9,DCNS-Delhi,"[28.612498,77.237388]"
7/15/2018,93,54,12,13,5, ,DCNS-Delhi,"[28.612498,77.237388]"
7/16/2018,86,61,5,17,5,11,DCNS-Delhi,"[28.612498,77.237388]"
7/17/2018,94,61,24,15,4,5,DCNS-Delhi,"[28.612498,77.237388]"
7/18/2018,91,76,111,14,4,6,DCNS-Delhi,"[28.612498,77.237388]"
7/19/2018,102,65,69,13,4,5,DCNS-Delhi,"[28.612498,77.237388]"
7/20/2018,97,53,14,21,4,8,DCNS-Delhi,"[28.612498,77.237388]"
7/21/2018,97,63,34,21,4,8,DCNS-Delhi,"[28.612498,77.237388]"
7/22/2018,116,30,12,15,4,6,DCNS-Delhi,"[28.612498,77.237388]"
7/23/2018,70,36,17,15,4,6,DCNS-Delhi,"[28.612498,77.237388]"
7/24/2018,80,56,67,18,4,7,DCNS-Delhi,"[28.612498,77.237388]"
7/25/2018,101,40,9,16,4,6,DCNS-Delhi,"[28.612498,77.237388]"
7/26/2018,80,33,5,15,4,6,DCNS-Delhi,"[28.612498,77.237388]"
7/27/2018,77,24,6,13,4,6,DCNS-Delhi,"[28.612498,77.237388]"
7/28/2018,64,44,12,13,4,6,DCNS-Delhi,"[28.612498,77.237388]"
7/29/2018,86,79,19,15,4,6,DCNS-Delhi,"[28.612498,77.237388]"
7/30/2018,112,79,21,15,4,6,DCNS-Delhi,"[28.612498,77.237388]"
7/31/2018,101,106,12,19,4,7,DCNS-Delhi,"[28.612498,77.237388]"
8/1/2018,146,119,18,17,4,6,DCNS-Delhi,"[28.612498,77.237388]"
8/2/2018,139,159,15,14,4,5,DCNS-Delhi,"[28.612498,77.237388]"
8/3/2018,157,157,10,16,4,5,DCNS-Delhi,"[28.612498,77.237388]"
8/4/2018,161,149,17,17,4,5,DCNS-Delhi,"[28.612498,77.237388]"
8/5/2018,162,144,7,13,4,4,DCNS-Delhi,"[28.612498,77.237388]"
8/6/2018,160,88,29,18,4,7,DCNS-Delhi,"[28.612498,77.237388]"
8/7/2018,138,76,53,16,6,9,DCNS-Delhi,"[28.612498,77.237388]"
8/8/2018,117,52,23,15,4,7,DCNS-Delhi,"[28.612498,77.237388]"
8/9/2018,88,71,79,14,4,6,DCNS-Delhi,"[28.612498,77.237388]"
8/10/2018,103,89,21,22,5,11,DCNS-Delhi,"[28.612498,77.237388]"
8/11/2018,126,64,10,19,4,7,DCNS-Delhi,"[28.612498,77.237388]"
8/12/2018,119,58,11,14,4,4,DCNS-Delhi,"[28.612498,77.237388]"
8/13/2018,81,63,18,16,4,6,DCNS-Delhi,"[28.612498,77.237388]"
8/14/2018,100,84,24,20,4,8,DCNS-Delhi,"[28.612498,77.237388]"
8/15/2018,124,78,26,13,4,5,DCNS-Delhi,"[28.612498,77.237388]"
8/16/2018,105,56,22,21,5,10,DCNS-Delhi,"[28.612498,77.237388]"
8/17/2018,99,69,53,13,4,8,DCNS-Delhi,"[28.612498,77.237388]"
8/18/2018,106,61,12,19,5,8,DCNS-Delhi,"[28.612498,77.237388]"
8/19/2018,100,67,33,22,5,9,DCNS-Delhi,"[28.612498,77.237388]"
8/20/2018,114,87,62,22,4,8,DCNS-Delhi,"[28.612498,77.237388]"
8/21/2018,134,46,21,15,5,6,DCNS-Delhi,"[28.612498,77.237388]"
8/22/2018,83,55,17,16,6,7,DCNS-Delhi,"[28.612498,77.237388]"
8/23/2018,85,52,8,14,5,5,DCNS-Delhi,"[28.612498,77.237388]"
8/24/2018,83,57,13,14,4,5,DCNS-Delhi,"[28.612498,77.237388]"
8/25/2018,69,49,13,12,4,4,DCNS-Delhi,"[28.612498,77.237388]"
8/26/2018,71,54,20,10,5,4,DCNS-Delhi,"[28.612498,77.237388]"
8/27/2018,83,42,63,18,6,8,DCNS-Delhi,"[28.612498,77.237388]"
8/28/2018,79,45,17,17,5,8,DCNS-Delhi,"[28.612498,77.237388]"
8/29/2018,79,36,8,16,4,7,DCNS-Delhi,"[28.612498,77.237388]"
8/30/2018,74,60,29,18,5,9,DCNS-Delhi,"[28.612498,77.237388]"
8/31/2018,103,97,17,17,4,7,DCNS-Delhi,"[28.612498,77.237388]"
9/1/2018,134,73,7,23,4,11,DCNS-Delhi,"[28.612498,77.237388]"
9/2/2018,117,56,41,15,4,9,DCNS-Delhi,"[28.612498,77.237388]"
9/3/2018,95,52,38,19,5,10,DCNS-Delhi,"[28.612498,77.237388]"
9/4/2018,92,76,16,29,5,16,DCNS-Delhi,"[28.612498,77.237388]"
9/5/2018,122,63,17,18,4,7,DCNS-Delhi,"[28.612498,77.237388]"
9/6/2018,115,84,30,16,4,10,DCNS-Delhi,"[28.612498,77.237388]"
9/7/2018,127,63,22,23,5,11,DCNS-Delhi,"[28.612498,77.237388]"
9/8/2018,101,52,24,14,5,6,DCNS-Delhi,"[28.612498,77.237388]"
9/9/2018,97,30,29,10,5,3,DCNS-Delhi,"[28.612498,77.237388]"
9/10/2018,70,54,15,15,5,5,DCNS-Delhi,"[28.612498,77.237388]"
9/11/2018,88,48,17,13,5,6,DCNS-Delhi,"[28.612498,77.237388]"
9/12/2018,79,60,9,13,5,4,DCNS-Delhi,"[28.612498,77.237388]"
9/13/2018,94,67,12,12,5,4,DCNS-Delhi,"[28.612498,77.237388]"
9/14/2018,87,72,18,14,5,5,DCNS-Delhi,"[28.612498,77.237388]"
9/15/2018,95,72,20,16,5,7,DCNS-Delhi,"[28.612498,77.237388]"
9/16/2018,104,78,18,17,5,6,DCNS-Delhi,"[28.612498,77.237388]"
9/17/2018,115,93,30,18,5,8,DCNS-Delhi,"[28.612498,77.237388]"
9/18/2018,134,82,37,17,5,5,DCNS-Delhi,"[28.612498,77.237388]"
9/19/2018,137,92,45,22,6,9,DCNS-Delhi,"[28.612498,77.237388]"
9/20/2018,144,91,59,30,7,12,DCNS-Delhi,"[28.612498,77.237388]"
9/21/2018,152,67,18,17,6,5,DCNS-Delhi,"[28.612498,77.237388]"
9/22/2018,101,30,12,12,5,4,DCNS-Delhi,"[28.612498,77.237388]"
9/23/2018,66,30,16,9,5,4,DCNS-Delhi,"[28.612498,77.237388]"
9/24/2018,74,22,7,13,5,5,DCNS-Delhi,"[28.612498,77.237388]"
9/25/2018,61,27,13,14,5,6,DCNS-Delhi,"[28.612498,77.237388]"
9/26/2018,65,71,38,18,5,9,DCNS-Delhi,"[28.612498,77.237388]"
9/27/2018,93,77,46,22,5,19,DCNS-Delhi,"[28.612498,77.237388]"
9/28/2018,155,128,42,31,6,26,DCNS-Delhi,"[28.612498,77.237388]"
9/29/2018,151,130,42,32,5,21,DCNS-Delhi,"[28.612498,77.237388]"
9/30/2018,157,87,42,24,6,9,DCNS-Delhi,"[28.612498,77.237388]"
10/1/2018,131,81,52,29,6,13,DCNS-Delhi,"[28.612498,77.237388]"
4/2/2018,162,151,46,34,13,14,DCNS-Delhi,"[28.612498,77.237388]"
4/3/2018,169,180,19,46,13,17,DCNS-Delhi,"[28.612498,77.237388]"
4/4/2018,176,165,45,41,12,15,DCNS-Delhi,"[28.612498,77.237388]"
4/5/2018,173,282,58,40,18,20,DCNS-Delhi,"[28.612498,77.237388]"
4/6/2018,206,149,48,30,17,11,DCNS-Delhi,"[28.612498,77.237388]"
4/7/2018,168,96,42,23,10,7,DCNS-Delhi,"[28.612498,77.237388]"
4/8/2018,119,97,39,22,12,6,DCNS-Delhi,"[28.612498,77.237388]"
4/9/2018,127,83,28,21,11,6,DCNS-Delhi,"[28.612498,77.237388]"
4/10/2018,108,173,41,28,13,16,DCNS-Delhi,"[28.612498,77.237388]"
4/11/2018,175,102,30,16,8,5,DCNS-Delhi,"[28.612498,77.237388]"
4/12/2018,146,89,58,29,9,11,DCNS-Delhi,"[28.612498,77.237388]"
4/13/2018,116,112,43,39,8,14,DCNS-Delhi,"[28.612498,77.237388]"
4/14/2018,135,155,44,44,10,20,DCNS-Delhi,"[28.612498,77.237388]"
4/15/2018,156,175,64,50,12,22,DCNS-Delhi,"[28.612498,77.237388]"
4/16/2018,178,264,25,52,13,25,DCNS-Delhi,"[28.612498,77.237388]"
4/17/2018,201,117,29,38,8,8,DCNS-Delhi,"[28.612498,77.237388]"
4/18/2018,147,138,32,24,6,5,DCNS-Delhi,"[28.612498,77.237388]"
4/19/2018,157,177,30,37,11,10,DCNS-Delhi,"[28.612498,77.237388]"
4/20/2018,169,326,24,24,10,7,DCNS-Delhi,"[28.612498,77.237388]"
4/21/2018,192,457,35,20,8,5,DCNS-Delhi,"[28.612498,77.237388]"
4/22/2018,211,143,30,25,14,5,DCNS-Delhi,"[28.612498,77.237388]"
4/23/2018,144,124,41,34,7,4,DCNS-Delhi,"[28.612498,77.237388]"
4/24/2018,104,216,54,44,11,18,DCNS-Delhi,"[28.612498,77.237388]"
4/25/2018,176,201,42,51,10,24,DCNS-Delhi,"[28.612498,77.237388]"
4/26/2018,183,365,101,51,13,45,DCNS-Delhi,"[28.612498,77.237388]"
4/27/2018,223,280,39,33,9,14,DCNS-Delhi,"[28.612498,77.237388]"
4/28/2018,185,223,44,19,10,8,DCNS-Delhi,"[28.612498,77.237388]"
4/29/2018,163,178,68,28,10,10,DCNS-Delhi,"[28.612498,77.237388]"
4/30/2018,162,151,55,27,10,10,DCNS-Delhi,"[28.612498,77.237388]"
5/1/2018,156,109,33,16,6,10,DCNS-Delhi,"[28.612498,77.237388]"
5/2/2018,125,107,31,17,6,7,DCNS-Delhi,"[28.612498,77.237388]"
5/3/2018,124,107,17,22,9,7,DCNS-Delhi,"[28.612498,77.237388]"
5/4/2018,116,97,32,25,8,8,DCNS-Delhi,"[28.612498,77.237388]"
5/5/2018,114,125,50,35,7,12,DCNS-Delhi,"[28.612498,77.237388]"
5/6/2018,143,305,23,55,10,32,DCNS-Delhi,"[28.612498,77.237388]"
5/7/2018,179,302,45,46,12,21,DCNS-Delhi,"[28.612498,77.237388]"
5/8/2018,187,363, , ,3,3,DCNS-Delhi,"[28.612498,77.237388]"
5/9/2018,162,138,65,30,12,8,DCNS-Delhi,"[28.612498,77.237388]"
5/10/2018,156,146,84,46,7,14,DCNS-Delhi,"[28.612498,77.237388]"
5/11/2018,162,230,79,53,12,21,DCNS-Delhi,"[28.612498,77.237388]"
5/12/2018,178,293,70,51,14,24,DCNS-Delhi,"[28.612498,77.237388]"
5/13/2018,191,186,35,24,11,8,DCNS-Delhi,"[28.612498,77.237388]"
5/14/2018,147,96,37,26,11,7,DCNS-Delhi,"[28.612498,77.237388]"
5/15/2018,119,128,46,33,8,11,DCNS-Delhi,"[28.612498,77.237388]"
5/16/2018,150,147,48,30,7,9,DCNS-Delhi,"[28.612498,77.237388]"
5/17/2018,156,209,65,23,13,9,DCNS-Delhi,"[28.612498,77.237388]"
5/18/2018,192,180,52,27,14,9,DCNS-Delhi,"[28.612498,77.237388]"
5/19/2018,186,206,62,41,10,19,DCNS-Delhi,"[28.612498,77.237388]"
5/20/2018,195,148,67,30,11,10,DCNS-Delhi,"[28.612498,77.237388]"
5/21/2018,174,146,56,25,12,8,DCNS-Delhi,"[28.612498,77.237388]"
5/22/2018,169,154,25,48,13,16,DCNS-Delhi,"[28.612498,77.237388]"
5/23/2018,171,276,97,56,13,22,DCNS-Delhi,"[28.612498,77.237388]"
5/24/2018,190,286,36,55,12,20,DCNS-Delhi,"[28.612498,77.237388]"
5/25/2018,185,162,66,50,9,18,DCNS-Delhi,"[28.612498,77.237388]"
5/26/2018,148,193,82,49,14,17,DCNS-Delhi,"[28.612498,77.237388]"
5/27/2018,177,264,72,48,8,18,DCNS-Delhi,"[28.612498,77.237388]"
5/28/2018,194,213,88,45,14,10,DCNS-Delhi,"[28.612498,77.237388]"
5/29/2018,189,288,79,44,9,13,DCNS-Delhi,"[28.612498,77.237388]"
5/30/2018,196,181,44,17,8,7,DCNS-Delhi,"[28.612498,77.237388]"
5/31/2018,168,153,50,25,9,8,DCNS-Delhi,"[28.612498,77.237388]"
6/1/2018,167,130,48,14,7,6,DCNS-Delhi,"[28.612498,77.237388]"
6/2/2018,158, , , , , ,DCNS-Delhi,"[28.612498,77.237388]"
6/4/2018,137,113,48,15,6,6,DCNS-Delhi,"[28.612498,77.237388]"
6/5/2018,149,94,41,15,6,6,DCNS-Delhi,"[28.612498,77.237388]"
6/6/2018,143,110,32,20,7,7,DCNS-Delhi,"[28.612498,77.237388]"
6/7/2018,148,102,68,23,9,8,DCNS-Delhi,"[28.612498,77.237388]"
6/8/2018,154,114,30,18,5,8,DCNS-Delhi,"[28.612498,77.237388]"
6/9/2018,156,117,30,15,5,7,DCNS-Delhi,"[28.612498,77.237388]"
6/10/2018,132,101,73,26,5,9,DCNS-Delhi,"[28.612498,77.237388]"
6/11/2018,144,130,53,26,5,7,DCNS-Delhi,"[28.612498,77.237388]"
6/12/2018,158,442,29,21,5,6,DCNS-Delhi,"[28.612498,77.237388]"
6/13/2018,256,890,21,15,4,4,DCNS-Delhi,"[28.612498,77.237388]"
6/14/2018,390,703,22,15,5,4,DCNS-Delhi,"[28.612498,77.237388]"
6/15/2018,347,495,22,13,6,4,DCNS-Delhi,"[28.612498,77.237388]"
6/16/2018,252,332,25,13,7,5,DCNS-Delhi,"[28.612498,77.237388]"
6/17/2018,224,150,28,11,6,5,DCNS-Delhi,"[28.612498,77.237388]"
6/18/2018,172,98,32,20,8,7,DCNS-Delhi,"[28.612498,77.237388]"
6/19/2018,158,89,52,17,7,5,DCNS-Delhi,"[28.612498,77.237388]"
6/20/2018,143,125,80,28,8,9,DCNS-Delhi,"[28.612498,77.237388]"
6/21/2018,167,158,71,28,8,7,DCNS-Delhi,"[28.612498,77.237388]"
6/22/2018,182,128,101,33,8,12,DCNS-Delhi,"[28.612498,77.237388]"
6/23/2018,171,136,74,35,9,11,DCNS-Delhi,"[28.612498,77.237388]"
6/24/2018,177,130,61,25,10,8,DCNS-Delhi,"[28.612498,77.237388]"
6/25/2018,165,302,38,19,7,8,DCNS-Delhi,"[28.612498,77.237388]"
6/26/2018,182,106,24,18,12,6,DCNS-Delhi,"[28.612498,77.237388]"
6/27/2018,151,58,14,13,5,7,DCNS-Delhi,"[28.612498,77.237388]"
6/28/2018,105,42,21,14,5,6,DCNS-Delhi,"[28.612498,77.237388]"
6/29/2018,67,57,20,14,5,7,DCNS-Delhi,"[28.612498,77.237388]"
6/30/2018,95,57,23,18,6,7,DCNS-Delhi,"[28.612498,77.237388]"
7/1/2018,105,55,24,15,5,8,DCNS-Delhi,"[28.612498,77.237388]"
1/21/2018,316, , , , , ,DCNS-Delhi,"[28.612498,77.237388]"
1/23/2018,235,251,8,36,5,17,DCNS-Delhi,"[28.612498,77.237388]"
1/24/2018,263,171,22,25,8,16,DCNS-Delhi,"[28.612498,77.237388]"
1/25/2018,225,153,16,22,7,13,DCNS-Delhi,"[28.612498,77.237388]"
1/26/2018,214,211,16,27,7,19,DCNS-Delhi,"[28.612498,77.237388]"
1/27/2018,262,242,25,31,8,17,DCNS-Delhi,"[28.612498,77.237388]"
1/28/2018,272,221,26,31,5,23,DCNS-Delhi,"[28.612498,77.237388]"
1/29/2018,245,229,24,30,5,18,DCNS-Delhi,"[28.612498,77.237388]"
1/30/2018,239,192,27,28,9,9,DCNS-Delhi,"[28.612498,77.237388]"
1/31/2018,227,171,27,25,9,12,DCNS-Delhi,"[28.612498,77.237388]"
2/1/2018,219,213,28,39,14,18,DCNS-Delhi,"[28.612498,77.237388]"
2/2/2018,231,201,23,34,10,16,DCNS-Delhi,"[28.612498,77.237388]"
2/3/2018,222,159,33,34,11,11,DCNS-Delhi,"[28.612498,77.237388]"
2/4/2018,185,176,35,32,9,13,DCNS-Delhi,"[28.612498,77.237388]"
2/5/2018,207,242,21,42,12,20,DCNS-Delhi,"[28.612498,77.237388]"
